"id","house_id","city_name","rooms","cost","tweet_id","c_counter"
1983,1494909,"Ibiza",1,553,"1356603715004882944",0
1984,1852053,"Bilbao",1,1082,"1356604850721677319",0
1985,853202,"Sevilla",3,1138,"1356606238289776640",0
1986,764874,"Madrid",2,1291,"1356606619283558401",0
1987,209993,"Sevilla",1,678,"1356607754811637767",0
1988,710280,"Ibiza",1,1296,"1356608890385883140",0
1989,894764,"Oviedo",5,1250,"1356610277874298880",0
1990,854508,"Barcelona",2,1461,"1356610910534717440",0
1991,1248494,"Ibiza",4,517,"1356611291218083845",0
1992,1726540,"Valencia",4,961,"1356612175557767171",0
1993,1936142,"Sevilla",3,1294,"1356613563301912576",0
1994,1887304,"Oviedo",1,1340,"1356614447490625537",0
1995,925397,"Ibiza",1,1024,"1356615583232643074",0
1996,132850,"Madrid",3,452,"1356616467228356610",0
1997,1381866,"Madrid",2,577,"1356617854733459458",0
1998,654093,"Ibiza",5,1445,"1356619242196598790",0
1999,598343,"Ibiza",5,909,"1356619874861252613",0
2000,266299,"Barcelona",2,966,"1356620758957649921",0
2001,1921897,"Barcelona",4,1310,"1356621894703808512",0
2002,486217,"Ibiza",5,1426,"1356622779077046272",0
2003,1780934,"Oviedo",4,562,"1356623663467008002",0
2004,1197020,"Oviedo",4,629,"1356624295737360386",0
2005,777686,"Valencia",5,433,"1356624928381030404",0
2006,1844578,"Sevilla",3,519,"1356625812087312385",0
2007,1576507,"Sevilla",3,1165,"1356626444827451394",0
2008,117460,"Valencia",5,999,"1356627832168992769",0
2009,1318583,"Barcelona",5,1335,"1356628967906770949",0
2010,852632,"Oviedo",3,443,"1356629348372140033",0
2011,1733099,"Barcelona",5,1177,"1356630232560787456",0
2012,1134962,"Valencia",2,1104,"1356631368290230274",0
2013,291108,"Oviedo",1,469,"1356632504011264007",0
2014,280423,"Bilbao",1,1034,"1356633891512147969",0
2015,990759,"Ibiza",4,758,"1356635279025704960",0
2016,740746,"Madrid",1,491,"1356636666753150977",0
2017,94014,"Sevilla",3,1369,"1356637299430326275",0
2018,2090407,"Barcelona",5,891,"1356638434933276673",0
2019,2030511,"Sevilla",4,705,"1356639319134511106",0
2020,1367296,"Bilbao",3,452,"1356640455023353856",0
2021,1466236,"Oviedo",4,995,"1356641087503405056",0
2022,237762,"Oviedo",4,951,"1356642475105001479",0
2023,1975601,"Valencia",2,1450,"1356643358849064965",0
2024,57025,"Ibiza",5,668,"1356643739259854860",0
2025,1984080,"Oviedo",3,942,"1356645126869831680",0
2026,1173782,"Oviedo",5,1254,"1356645759475671042",0
2027,275408,"Barcelona",3,1321,"1356646895469355009",0
2028,1170432,"Madrid",3,1037,"1356647527794278401",0
2029,1433785,"Sevilla",2,912,"1356648411978735621",0
2030,1465854,"Sevilla",5,1135,"1356649295987019780",0
2031,784806,"Bilbao",5,999,"1356650683760578563",0
2032,1446310,"Bilbao",3,563,"1356652071391539203",0
2033,1502399,"Valencia",3,509,"1356652703758319618",0
2034,1259533,"Sevilla",3,451,"1356653336540237824",0
2035,820158,"Barcelona",4,1406,"1356654220829745155",0
2036,260139,"Ibiza",2,866,"1356655356777287682",0
2037,8907,"Oviedo",1,472,"1356656744387207169",0
2038,1829351,"Valencia",4,687,"1356657377165123589",0
2039,1012908,"Sevilla",3,1441,"1356658261408313346",0
2040,2045837,"Madrid",2,494,"1356659649009885190",0
2041,443309,"Madrid",4,863,"1356660281745698818",0
2042,1318145,"Oviedo",4,607,"1356660662307586049",0
2043,441545,"Valencia",4,808,"1356661546441732097",0
2044,987139,"Madrid",4,422,"1356662933590269953",0
2045,1133695,"Valencia",5,1146,"1356664069424578561",0
2046,1283924,"Valencia",4,1113,"1356665204940173312",0
2047,893656,"Oviedo",4,796,"1356666341097426947",0
2048,1846413,"Sevilla",4,958,"1356667225080541190",0
2049,1469113,"Valencia",2,1470,"1356668612908564484",0
2050,1611478,"Bilbao",1,726,"1356670000602488833",0
2051,1349014,"Oviedo",3,1291,"1356670884493287432",0
2052,1958681,"Bilbao",2,780,"1356672271981682688",0
2053,1565605,"Bilbao",5,1118,"1356673407912456192",0
2054,566054,"Bilbao",1,803,"1356674795220393984",0
2055,1645752,"Sevilla",1,1283,"1356675931092451328",0
2056,1249240,"Barcelona",3,1184,"1356676563677364228",0
2057,1188246,"Ibiza",1,1030,"1356677699566206976",0
164,401234,"Barcelona",3,608,"1354453687347929092",1
2058,329491,"Madrid",2,957,"1356679087163641858",0
2059,536933,"Sevilla",4,414,"1356680223140544521",0
2060,2046186,"Oviedo",5,712,"1356681359192907776",0
2061,610348,"Bilbao",1,934,"1356682746597408771",0
2062,824284,"Valencia",5,1413,"1356683882192584713",0
2063,1418556,"Sevilla",1,425,"1356685018085675016",0
2064,1330677,"Valencia",2,855,"1356686405485928451",0
2065,1862030,"Bilbao",3,1477,"1356687792986857472",0
2066,246478,"Oviedo",4,1034,"1356688173489934338",0
2067,1885251,"Bilbao",4,550,"1356689309470982148",0
2068,1186293,"Bilbao",1,1407,"1356690445208850433",0
2069,239602,"Bilbao",5,525,"1356691329338736641",0
2070,268906,"Madrid",3,1181,"1356691961944682498",0
2071,1791892,"Oviedo",5,1123,"1356692846187847683",0
2072,931422,"Madrid",2,861,"1356693478709862400",0
2073,1590449,"Bilbao",3,1228,"1356694111223492608",0
2074,1758968,"Barcelona",1,846,"1356694492485664768",0
2075,1540005,"Ibiza",4,1144,"1356695879990804480",0
2076,456150,"Valencia",2,698,"1356696512470876163",0
2077,1020454,"Oviedo",3,641,"1356697647910952961",0
2078,962135,"Oviedo",2,746,"1356699035491565571",0
